time,signal,baseline_protected,corr
7.15,-1.160851,-1.3093916108088575,0.1485406108088574
7.166666666666667,-1.1748936,-1.3097850618611897,0.1348914618611896
7.183333333333334,-1.2076596,-1.3101775509466076,0.10251795094660765
7.2,-1.2638298,-1.3105690747028569,0.04673927470285699
7.216666666666667,-1.3574468,-1.310959629767478,-0.046487170232522024
7.233333333333333,-1.4931915,-1.3113492127779167,-0.1818422872220833
7.25,-1.6757447,-1.3117378203717118,-0.36400687962828826
7.266666666666667,-1.9004256,-1.312125449186764,-0.588300150813236
7.283333333333333,-2.1485107,-1.3125120958617011,-0.835998604138299
7.3,-2.3965957,-1.3128977570363276,-1.0836979429636726
7.316666666666666,-2.6165957,-1.3132824293521197,-1.3033132706478803
7.333333333333333,-2.7897873,-1.3136661094527204,-1.4761211905472795
7.35,-2.8974469,-1.314048793984378,-1.583398106015622
7.366666666666666,-2.9395745,-1.3144304795962922,-1.6251440204037078
7.383333333333334,-2.9161701,-1.3148111629408303,-1.6013589370591697
7.4,-2.831915,-1.315190840673609,-1.516724159326391
7.416666666666667,-2.7055318,-1.3155695094534476,-1.3899622905465525
7.433333333333334,-2.5510638,-1.315947165942198,-1.2351166340578021
7.45,-2.387234,-1.316323806804492,-1.0709101931955078
7.466666666666667,-2.2234042,-1.3166994287074318,-0.9067047712925682
7.483333333333333,-2.068936,-1.3170740283202604,-0.7518619716797394
7.5,-1.9238298,-1.317447602314034,-0.606382197685966
7.516666666666667,-1.7974468,-1.3178201473613111,-0.47962665263868876
7.533333333333333,-1.694468,-1.3181916601358636,-0.37627633986413644
7.55,-1.600851,-1.3185621373124221,-0.2822888626875779
7.566666666666666,-1.5306383,-1.3189315755664694,-0.21170672443353045
7.583333333333333,-1.4651064,-1.3192999715740519,-0.14580642842594815
7.6,-1.4182979,-1.3196673220116388,-0.09863057798836117
7.616666666666666,-1.3761702,-1.3200336264689123,-0.0561365735310877
7.633333333333334,-1.3434043,-1.3203988865061937,-0.023005413493806248
7.65,-1.3153192,-1.3207631048054127,0.00544390480541268
7.666666666666667,-1.2965957,-1.3211262845081448,0.024530584508144937
7.683333333333334,-1.2778723,-1.3214884287558577,0.04361612875585763
7.7,-1.2638298,-1.321849540689528,0.0580197406895282
7.716666666666667,-1.2544681,-1.32220962344926,0.06774152344925999
7.733333333333333,-1.2451063,-1.322568680173997,0.07746238017399709
7.75,-1.2357447,-1.3229267140013294,0.08718201400132952
7.766666666666667,-1.226383,-1.323283728067298,0.09690072806729799
7.783333333333333,-1.2217021,-1.3236397255062018,0.10193762550620189
7.8,-1.2123404,-1.3239947094504014,0.11165430945040145
7.816666666666666,-1.2076596,-1.32434868303022,0.11668908303022008
7.833333333333333,-1.2029787,-1.3247016493737471,0.12172294937374706
7.85,-1.1982979,-1.3250536116067395,0.12675571160673949
7.866666666666666,-1.1982979,-1.3254045728525194,0.12710667285251942
7.883333333333334,-1.193617,-1.3257545362318752,0.1321375362318753
7.9,-1.193617,-1.3261035048630536,0.1324865048630537
7.916666666666667,-1.1889361,-1.3264514818616595,0.13751538186165946
7.933333333333334,-1.1889361,-1.3267984703406475,0.1378623703406474
7.95,-1.1889361,-1.327144473410223,0.13820837341022285
7.966666666666667,-1.1842554,-1.3274894941778341,0.14323409417783406
7.983333333333333,-1.1842554,-1.3278335357481665,0.14357813574816647
8.0,-1.1795745,-1.3281766012230416,0.14860210122304163
8.016666666666667,-1.1795745,-1.3285186937014086,0.14894419370140866
8.033333333333333,-1.1795745,-1.3288598162792449,0.1492853162792449
8.05,-1.1795745,-1.3291999720495487,0.14962547204954868
8.066666666666666,-1.1748936,-1.3295391641023333,0.1546455641023332
8.083333333333334,-1.1748936,-1.3298773955246201,0.15498379552462005
8.1,-1.1748936,-1.3302146694003383,0.15532106940033819
8.116666666666667,-1.1748936,-1.330550988810317,0.155657388810317
8.133333333333333,-1.1748936,-1.3308863568322806,0.15599275683228053
8.15,-1.1748936,-1.3312207765408404,0.15632717654084027
8.166666666666666,-1.1702127,-1.3315542510074876,0.1613415510074876
8.183333333333334,-1.1702127,-1.3318867833005872,0.1616740833005872
8.2,-1.1702127,-1.3322183764852775,0.16200567648527753
8.216666666666667,-1.1655319,-1.3325490336234642,0.16701713362346426
8.233333333333333,-1.1655319,-1.3328787577738135,0.16734685777381353
8.25,-1.1655319,-1.3332075519916522,0.16767565199165224
8.266666666666667,-1.160851,-1.3335354193289608,0.17268441932896073
8.283333333333333,-1.160851,-1.3338623628343658,0.1730113628343657
8.3,-1.160851,-1.334188385553041,0.1733373855530409
8.316666666666666,-1.160851,-1.3345134905267,0.1736624905266999
8.333333333333334,-1.160851,-1.3348376807935904,0.17398668079359036
8.35,-1.160851,-1.335160959388487,0.17430995938848692
8.366666666666667,-1.1561702,-1.3354833293426844,0.1793131293426844
8.383333333333333,-1.1561702,-1.3358047936839925,0.17963459368399248
8.4,-1.1561702,-1.3361253554366357,0.17995515543663565
8.416666666666666,-1.160851,-1.3364450176212457,0.1755940176212456
8.433333333333334,-1.160851,-1.3367637832548551,0.17591278325485504
8.45,-1.160851,-1.337081655350985,0.17623065535098492
8.466666666666667,-1.160851,-1.337398636919638,0.17654763691963793
8.483333333333333,-1.160851,-1.3377147309672934,0.17686373096729335
8.5,-1.160851,-1.3380299404969007,0.17717894049690064
8.516666666666667,-1.1655319,-1.3383442685078728,0.17281236850787285
8.533333333333333,-1.1655319,-1.338657717996079,0.17312581799607907
8.55,-1.1655319,-1.3389702919539321,0.17343839195393218
8.566666666666666,-1.1655319,-1.3392819933703828,0.17375009337038283
8.583333333333334,-1.1655319,-1.3395928252309124,0.17406092523091243
8.6,-1.1655319,-1.3399027905175278,0.17437089051752785
8.616666666666667,-1.1655319,-1.340211892208755,0.17467999220875496
8.633333333333333,-1.1702127,-1.3405201332796324,0.17030743327963238
8.65,-1.1702127,-1.340827516701705,0.17061481670170497
8.666666666666666,-1.1702127,-1.3411340454431113,0.17092134544311133
8.683333333333334,-1.1702127,-1.3414397224685786,0.17122702246857857
8.7,-1.1702127,-1.3417445507394152,0.17153185073941524
8.716666666666667,-1.1702127,-1.3420485332135057,0.1718358332135057
8.733333333333333,-1.1702127,-1.3423516728453038,0.17213897284530377
8.75,-1.1702127,-1.3426539725858275,0.17244127258582753
8.766666666666667,-1.1702127,-1.342955435382653,0.17274273538265295
8.783333333333333,-1.1702127,-1.3432560641799067,0.17304336417990673
8.8,-1.1702127,-1.34355586191826,0.17334316191825994
8.816666666666666,-1.1702127,-1.3438548315349235,0.17364213153492347
8.833333333333334,-1.1702127,-1.3441529759636424,0.17394027596364237
8.85,-1.1702127,-1.3444502981346897,0.17423759813468975
8.866666666666667,-1.1702127,-1.344746800974859,0.1745341009748591
8.883333333333333,-1.1702127,-1.3450424874074596,0.17482978740745958
8.9,-1.1702127,-1.34533736035231,0.17512466035231
8.916666666666666,-1.1702127,-1.3456314227257322,0.17541872272573222
8.933333333333334,-1.1702127,-1.3459246774405458,0.17571197744054579
8.95,-1.1702127,-1.3462171274060626,0.1760044274060626
8.966666666666667,-1.1655319,-1.34650877552808,0.18097687552808006
8.983333333333333,-1.1655319,-1.3467996247088754,0.18126772470887542
9.0,-1.1561702,-1.3470896778471062,0.19091947784710617
9.016666666666667,-1.1421276,-1.3473789378378054,0.20525133783780536
9.033333333333331,-1.1187234,-1.347667407572188,0.22894400757218802
9.05,-1.0859574,-1.3479550899373638,0.2619976899373637
9.066666666666666,-1.034468,-1.3482419878158642,0.3137739878158643
9.083333333333334,-0.96425533,-1.348528104084982,0.38427277408498195
9.1,-0.8706383,-1.3488134416157342,0.47817514161573427
9.116666666666667,-0.753617,-1.3490980032714526,0.5954810032714526
9.133333333333333,-0.61787236,-1.3493817919059043,0.7315094319059043
9.15,-0.46340424,-1.3496648103609479,0.8862605703609479
9.166666666666666,-0.29957446,-1.3499470614638127,1.0503726014638128
9.183333333333334,-0.13106383,-1.350228548024004,1.219164718024004
9.2,0.028085107,-1.3505092728300179,1.378594379830018
9.216666666666669,0.16851063,-1.3507892386459681,1.5192998686459682
9.233333333333333,0.28085107,-1.3510684482083974,1.6319195182083974
9.25,0.36978722,-1.3513469042234627,1.7211341242234628
9.266666666666667,0.4212766,-1.3516246093646833,1.7729012093646834
9.283333333333331,0.44,-1.351901566271157,1.791901566271157
9.3,0.43063828,-1.3521777775465251,1.782816057546525
9.316666666666666,0.3931915,-1.3524532457585912,1.7456447457585913
9.333333333333334,0.33234042,-1.3527279734395024,1.6850683934395023
9.35,0.26212767,-1.3530019630864936,1.6151296330864935
9.366666666666667,0.17319149,-1.3532752171630982,1.5264667071630982
9.383333333333333,0.079574466,-1.3535477381005478,1.4331222041005478
9.4,-0.018723404,-1.3538195282995444,1.3350961242995445
9.416666666666666,-0.11702128,-1.354090590132128,1.237069310132128
9.433333333333334,-0.2106383,-1.354360925943637,1.143722625943637
9.45,-0.29957446,-1.3546305380546688,1.055056078054669
9.466666666666669,-0.38851064,-1.3548994287629461,0.9663887887629461
9.483333333333333,-0.4680851,-1.3551676003450923,0.8870825003450924
9.5,-0.5382979,-1.3554350550584031,0.8171371550584031
9.516666666666667,-0.6085106,-1.3557017951424317,0.7471911951424317
9.533333333333331,-0.6693617,-1.3559678228203893,0.6866061228203894
9.55,-0.72553194,-1.3562331403005436,0.6307012003005437
9.566666666666666,-0.7770213,-1.3564977497774304,0.5794764497774304
9.583333333333334,-0.8191489,-1.3567616534329714,0.5376127534329714
9.6,-0.85659575,-1.3570248534374991,0.5004291034374991
9.616666666666667,-0.89404255,-1.3572873519505937,0.4632448019505937
9.633333333333333,-0.92212766,-1.3575491511218274,0.4354214911218274
9.65,-0.9502128,-1.3578102530915082,0.4075974530915082
9.666666666666666,-0.973617,-1.3580706599912358,0.3844536599912358
9.683333333333334,-0.9923404,-1.3583303739444585,0.36598997394445854
9.7,-1.0110638,-1.3585893970669367,0.34752559706693664
9.716666666666669,-1.0251064,-1.3588477314671104,0.33374133146711027
9.733333333333333,-1.0391489,-1.3591053792464691,0.3199564792464691
9.75,-1.0485107,-1.3593623424998287,0.31085164249982866
9.766666666666667,-1.0578723,-1.3596186233156062,0.30174632331560614
9.783333333333331,-1.067234,-1.3598742237760013,0.2926402237760013
9.8,-1.0765958,-1.3601291459571805,0.2835333459571805
9.816666666666666,-1.0859574,-1.3603833919294575,0.2744259919294574
9.833333333333334,-1.0906383,-1.360636963757475,0.26999866375747494
9.85,-1.0953192,-1.3608898635003879,0.2655706635003878
9.866666666666667,-1.1,-1.3611420932119513,0.26114209321195125
9.883333333333333,-1.1046809,-1.3613936549406087,0.25671275494060875
9.9,-1.1093616,-1.3616445507295813,0.2522829507295814
9.916666666666666,-1.1093616,-1.3618947826169574,0.25253318261695745
9.933333333333334,-1.1140425,-1.362144352635779,0.248101852635779
9.95,-1.1187234,-1.3623932628140385,0.24366986281403857
9.966666666666669,-1.1234043,-1.362641515174767,0.23923721517476704
9.983333333333333,-1.1234043,-1.3628891117361237,0.23948481173612368
10.0,-1.1280851,-1.363136054511483,0.23505095451148295
10.016666666666667,-1.1280851,-1.3633823455094292,0.2352972455094291
10.033333333333331,-1.1327659,-1.363627986733845,0.2308620867338449
10.05,-1.1327659,-1.3638729801839087,0.23110708018390858
10.066666666666666,-1.1374468,-1.3641173278541816,0.22667052785418162
10.083333333333334,-1.1374468,-1.3643610317346018,0.2269142317346018
10.1,-1.1374468,-1.3646040938105752,0.22715729381057526
10.116666666666667,-1.1421276,-1.364846516062971,0.222718916062971
10.133333333333333,-1.1421276,-1.3650883004681151,0.22296070046811511
10.15,-1.1421276,-1.36532944899788,0.22320184899787998
10.166666666666666,-1.1468085,-1.3655699636196792,0.2187614636196793
10.183333333333334,-1.1468085,-1.365809846296463,0.21900134629646306
10.2,-1.1468085,-1.3660490989868055,0.2192405989868056
10.216666666666669,-1.1468085,-1.366287723644902,0.21947922364490213
10.233333333333333,-1.1468085,-1.3665257222205633,0.21971722222056345
10.25,-1.1468085,-1.366763096659211,0.21995459665921113
10.266666666666667,-1.1468085,-1.3669998489018724,0.22019134890187253
10.283333333333331,-1.1468085,-1.3672359808851764,0.2204274808851765
10.3,-1.1514894,-1.3674714945413486,0.21598209454134865
10.316666666666666,-1.1514894,-1.3677063918021746,0.21621699180217457
10.333333333333334,-1.1561702,-1.3679406745990064,0.21177047459900633
10.35,-1.1561702,-1.3681743448627643,0.2120041448627643
10.366666666666667,-1.1561702,-1.3684074045239445,0.21223720452394446
10.383333333333333,-1.1561702,-1.368639855512618,0.21246965551261798
10.4,-1.1561702,-1.3688716997584314,0.21270149975843133
10.416666666666666,-1.1561702,-1.369102939190605,0.21293273919060507
10.433333333333334,-1.1561702,-1.3693335757379332,0.2131633757379332
10.45,-1.1561702,-1.3695636113287832,0.2133934113287832
10.466666666666669,-1.1561702,-1.369793047891095,0.21362284789109487
10.483333333333333,-1.160851,-1.3700218873523804,0.20917088735238032
10.5,-1.160851,-1.370250131639725,0.209399131639725
10.516666666666667,-1.160851,-1.3704777826797963,0.20962678267979618
10.533333333333331,-1.160851,-1.3707048423988422,0.20985384239884208
10.55,-1.160851,-1.370931312722691,0.2100803127226909
10.566666666666666,-1.160851,-1.3711571955767496,0.21030619557674957
10.583333333333334,-1.160851,-1.3713824928860048,0.2105314928860047
10.6,-1.160851,-1.3716072065750229,0.2107562065750228
10.616666666666667,-1.160851,-1.3718313385679493,0.21098033856794918
10.633333333333333,-1.160851,-1.3720548907885066,0.21120389078850654
10.65,-1.160851,-1.3722778651599952,0.2114268651599951
10.666666666666666,-1.160851,-1.3725002636052925,0.21164926360529246
10.683333333333334,-1.160851,-1.372722088046853,0.21187108804685284
10.7,-1.160851,-1.3729433404067073,0.2120923404067072
10.716666666666669,-1.160851,-1.3731640226064614,0.21231302260646134
10.733333333333333,-1.160851,-1.3733841365672972,0.2125331365672971
10.75,-1.160851,-1.3736036842099717,0.21275268420997162
10.766666666666667,-1.160851,-1.3738226674548173,0.21297166745481722
10.783333333333331,-1.160851,-1.374041088221739,0.21319008822173902
10.8,-1.160851,-1.3742589484302175,0.21340794843021738
10.816666666666666,-1.160851,-1.3744762499993055,0.21362524999930543
10.833333333333334,-1.160851,-1.374692994847629,0.2138419948476289
10.85,-1.160851,-1.3749091848933863,0.21405818489338624
10.866666666666667,-1.160851,-1.3751248220543473,0.2142738220543472
10.883333333333333,-1.160851,-1.3753399082478526,0.2144889082478525
10.9,-1.160851,-1.3755544453908144,0.21470344539081432
10.916666666666666,-1.160851,-1.3757684353997157,0.21491743539971564
10.933333333333334,-1.160851,-1.3759818801906105,0.21513088019061044
10.95,-1.160851,-1.3761947816791222,0.21534378167912216
10.966666666666669,-1.160851,-1.3764071417804433,0.21555614178044324
10.983333333333333,-1.160851,-1.3766189624093355,0.21576796240933538
11.0,-1.160851,-1.3768302454801291,0.21597924548012903
11.016666666666667,-1.160851,-1.3770409929067233,0.21618999290672325
11.033333333333331,-1.160851,-1.377251206602586,0.21640020660258585
11.05,-1.160851,-1.3774608884807522,0.21660988848075213
11.066666666666666,-1.160851,-1.3776700404538245,0.21681904045382439
11.083333333333334,-1.160851,-1.3778786644339707,0.2170276644339706
11.1,-1.160851,-1.3780867623329256,0.21723576233292552
11.116666666666667,-1.160851,-1.3782943360619904,0.2174433360619903
11.133333333333333,-1.160851,-1.3785013875320304,0.21765038753203036
11.15,-1.160851,-1.3787079186534765,0.21785691865347645
11.166666666666666,-1.160851,-1.378913931336324,0.21806293133632382
11.183333333333334,-1.160851,-1.3791194274901306,0.21826842749013053
11.2,-1.160851,-1.3793244090240186,0.21847340902401857
11.216666666666669,-1.160851,-1.3795288778466732,0.21867787784667314
11.233333333333333,-1.160851,-1.3797328358663172,0.21888183586631715
11.25,-1.160851,-1.3799362849907357,0.21908528499073565
11.266666666666667,-1.160851,-1.3801392271272743,0.21928822712727425
11.283333333333331,-1.160851,-1.3803416641828394,0.21949066418283936
11.3,-1.1561702,-1.380543598063898,0.224373398063898
11.316666666666666,-1.1561702,-1.3807450306764781,0.2245748306764781
11.333333333333334,-1.1561702,-1.3809459639261592,0.22477576392615917
11.35,-1.1561702,-1.3811463997140287,0.2249761997140287
11.366666666666667,-1.1561702,-1.3813463399366797,0.22517613993667962
11.383333333333333,-1.1561702,-1.3815457864862049,0.22537558648620482
11.4,-1.1561702,-1.3817447412501944,0.22557454125019438
11.416666666666666,-1.1561702,-1.3819432061117303,0.22577300611173023
11.433333333333334,-1.1561702,-1.3821411829493833,0.22597098294938323
11.45,-1.160851,-1.3823386736372076,0.22148767363720756
11.466666666666669,-1.160851,-1.3825356800447393,0.22168468004473918
11.483333333333333,-1.160851,-1.3827322040370846,0.22188120403708456
11.5,-1.160851,-1.3829282474749172,0.22207724747491708
11.516666666666667,-1.160851,-1.3831238122144736,0.22227281221447348
11.533333333333331,-1.160851,-1.3833189001075494,0.22246790010754935
11.55,-1.160851,-1.3835135130014955,0.22266251300149542
11.566666666666666,-1.160851,-1.3837076527392138,0.22285665273921373
11.583333333333334,-1.160851,-1.3839013211591529,0.2230503211591528
11.6,-1.160851,-1.3840945200953054,0.22324352009530535
11.616666666666667,-1.160851,-1.3842872513772035,0.22343625137720347
11.633333333333333,-1.160851,-1.384479516829915,0.22362851682991502
11.65,-1.160851,-1.384671318274039,0.22382031827403903
11.666666666666666,-1.160851,-1.3848626575257015,0.2240116575257014
11.683333333333334,-1.160851,-1.3850535363965524,0.2242025363965523
11.7,-1.160851,-1.3852439566937613,0.22439295669376125
11.716666666666669,-1.160851,-1.385433920220015,0.22458292022001491
11.733333333333333,-1.160851,-1.3856234287735127,0.22477242877351267
11.75,-1.160851,-1.3858124841479635,0.22496148414796346
11.766666666666667,-1.160851,-1.3860010881325817,0.22515008813258164
11.783333333333331,-1.160851,-1.386189242512083,0.2253382425120829
11.8,-1.160851,-1.3863769490666806,0.22552594906668055
11.816666666666666,-1.160851,-1.3865642095720816,0.22571320957208152
11.833333333333334,-1.160851,-1.386751025799483,0.22590002579948298
11.85,-1.160851,-1.386937399515568,0.22608639951556797
11.866666666666667,-1.160851,-1.3871233324825012,0.22627233248250112
11.883333333333333,-1.160851,-1.387308826457926,0.226457826457926
11.9,-1.160851,-1.3874938831949615,0.2266428831949614
11.916666666666666,-1.160851,-1.3876785044421982,0.22682750444219812
11.933333333333334,-1.160851,-1.3878626919436943,0.2270116919436942
11.95,-1.160851,-1.388046447438972,0.2271954474389719
11.966666666666669,-1.160851,-1.3882297726630133,0.2273787726630132
11.983333333333333,-1.160851,-1.3884126693462568,0.22756166934625677
12.0,-1.1655319,-1.3885951392145939,0.22306323921459392
12.016666666666667,-1.1655319,-1.388777183989365,0.22324528398936505
12.033333333333331,-1.1655319,-1.3889588053874504,0.22342690538745047
12.05,-1.160851,-1.3891400051212657,0.2282890051212656
12.066666666666666,-1.1655319,-1.3893207848987592,0.22378888489875925
12.083333333333334,-1.1655319,-1.3895011464233136,0.22396924642331362
12.1,-1.1655319,-1.3896810913938362,0.22414919139383627
12.116666666666667,-1.1655319,-1.3898606215047555,0.22432872150475558
12.133333333333333,-1.1655319,-1.3900397384460181,0.22450783844601818
12.15,-1.1655319,-1.3902184439030845,0.2246865439030845
12.166666666666666,-1.1655319,-1.3903967395569252,0.22486483955692527
12.183333333333334,-1.1655319,-1.390574627084018,0.22504272708401807
12.2,-1.1655319,-1.3907521081563436,0.2252202081563437
12.216666666666669,-1.1655319,-1.390929184441383,0.22539728444138296
12.233333333333333,-1.1655319,-1.391105857602113,0.22557395760211296
12.25,-1.1655319,-1.3912821292970032,0.22575022929700328
12.266666666666667,-1.1655319,-1.3914580011800117,0.22592610118001177
12.283333333333331,-1.1655319,-1.3916334749005812,0.22610157490058125
12.3,-1.1655319,-1.3918085521036363,0.22627665210363634
12.316666666666666,-1.1655319,-1.39198323442958,0.22645133442958
12.333333333333334,-1.1655319,-1.3921575235142898,0.22662562351428983
12.35,-1.1655319,-1.3923314209891153,0.22679952098911538
12.366666666666667,-1.1655319,-1.3925049284808737,0.22697302848087375
12.383333333333333,-1.1655319,-1.3926780476118463,0.22714614761184637
12.4,-1.1655319,-1.3928507799997754,0.2273188799997754
12.416666666666666,-1.1655319,-1.3930231272578604,0.22749122725786042
12.433333333333334,-1.1655319,-1.393195090994755,0.22766319099475507
12.45,-1.1655319,-1.3933666728145635,0.22783477281456355
12.466666666666669,-1.1655319,-1.3935378743168365,0.22800597431683656
12.483333333333333,-1.1655319,-1.3937086970965695,0.22817679709656957
12.5,-1.1655319,-1.3938791427441986,0.2283472427441986
12.516666666666667,-1.1655319,-1.3940492128455966,0.22851731284559662
12.533333333333331,-1.1655319,-1.39421890898207,0.22868700898207006
12.55,-1.1655319,-1.3943882327303558,0.22885633273035588
12.566666666666666,-1.1655319,-1.394557185666734,0.22902528566673408
12.583333333333334,-1.1655319,-1.394725769367026,0.22919386936702613
12.6,-1.1655319,-1.3948939854065954,0.22936208540659542
12.616666666666667,-1.1655319,-1.395061835360347,0.22952993536034705
12.633333333333333,-1.1655319,-1.3952293208027273,0.22969742080272737
12.65,-1.1655319,-1.3953964433077235,0.22986454330772355
12.666666666666666,-1.1655319,-1.3955632044488626,0.23003130444886266
12.683333333333334,-1.1655319,-1.395729605799212,0.23019770579921195
12.7,-1.1655319,-1.395895648931378,0.23036374893137812
12.716666666666669,-1.1655319,-1.396061335417508,0.23052943541750803
12.733333333333333,-1.1702127,-1.3962266668292869,0.22601396682928687
12.75,-1.1702127,-1.3963916447379388,0.22617894473793876
12.766666666666667,-1.1702127,-1.396556270714234,0.22634357071423405
12.783333333333331,-1.1655319,-1.3967205463284897,0.2311886463284898
12.8,-1.1655319,-1.3968844731505698,0.2313525731505699
12.816666666666666,-1.1655319,-1.3970480527498752,0.23151615274987525
12.833333333333334,-1.1655319,-1.397211286695344,0.23167938669534394
12.85,-1.1655319,-1.3973741765554506,0.23184227655545064
12.866666666666667,-1.1655319,-1.3975367238982057,0.23200482389820576
12.883333333333333,-1.1655319,-1.3976989302911556,0.2321670302911556
12.9,-1.1655319,-1.397860797301382,0.23232889730138195
12.916666666666666,-1.1655319,-1.398022326495502,0.2324904264955021
12.933333333333334,-1.1655319,-1.3981835194396681,0.23265161943966817
12.95,-1.1655319,-1.3983443776995665,0.2328124776995666
12.966666666666669,-1.1655319,-1.3985049028404182,0.23297300284041822
12.983333333333333,-1.1655319,-1.3986650964269776,0.2331331964269776
13.0,-1.1655319,-1.3988249600235332,0.23329306002353323
13.016666666666667,-1.1655319,-1.3989844951897108,0.23345259518971084
13.033333333333331,-1.1655319,-1.3991437034804715,0.2336118034804715
13.05,-1.1655319,-1.3993025864461077,0.23377068644610777
13.066666666666666,-1.1655319,-1.3994611456322401,0.23392924563224016
13.083333333333334,-1.1655319,-1.3996193825798136,0.2340874825798136
13.1,-1.1655319,-1.3997772988250954,0.23424539882509543
13.116666666666667,-1.1655319,-1.399934895899672,0.23440299589967206
13.133333333333333,-1.1655319,-1.4000921753304445,0.23456027533044455
13.15,-1.1655319,-1.4002491386396265,0.23471723863962657
13.166666666666666,-1.1655319,-1.4004057873447406,0.23487388734474068
13.183333333333334,-1.1655319,-1.400562122958616,0.2350302229586161
13.2,-1.1655319,-1.4007181469893843,0.2351862469893844
13.216666666666669,-1.1655319,-1.4008738609404772,0.2353419609404772
13.233333333333333,-1.1655319,-1.4010292663106232,0.23549736631062324
13.25,-1.1655319,-1.401184364593845,0.23565246459384515
13.266666666666667,-1.1655319,-1.4013391572794556,0.23580725727945562
13.283333333333331,-1.1655319,-1.4014936458562959,0.23596174585629592
13.3,-1.1655319,-1.4016478318127346,0.2361159318127346
13.316666666666666,-1.1655319,-1.4018017166366685,0.23626981663666857
13.333333333333334,-1.1655319,-1.401955301815521,0.23642340181552113
13.35,-1.1655319,-1.4021085888362426,0.2365766888362426
13.366666666666667,-1.1655319,-1.40226157918531,0.23672967918530996
13.383333333333333,-1.1655319,-1.402414274348727,0.23688237434872694
13.4,-1.1655319,-1.4025666758120228,0.2370347758120228
13.416666666666666,-1.1655319,-1.4027187850602532,0.2371868850602532
13.433333333333334,-1.1655319,-1.402870603577999,0.23733870357799902
13.45,-1.1702127,-1.4030221328493655,0.2328094328493655
13.466666666666669,-1.1702127,-1.4031733743579822,0.23296067435798218
13.483333333333333,-1.1655319,-1.403324329587013,0.23779242958701308
13.5,-1.1655319,-1.4034750000191563,0.2379431000191563
13.516666666666667,-1.1655319,-1.403625387136635,0.23809348713663514
13.533333333333331,-1.1655319,-1.4037754924211967,0.23824359242119675
13.55,-1.1655319,-1.4039253173541117,0.2383934173541118
13.566666666666666,-1.1655319,-1.4040748634161735,0.23854296341617354
13.583333333333334,-1.1655319,-1.404224132087698,0.23869223208769808
13.6,-1.1655319,-1.4043731248485238,0.23884122484852388
13.616666666666667,-1.1655319,-1.4045218431780107,0.2389899431780107
13.633333333333333,-1.1655319,-1.4046702885550397,0.23913838855503977
13.65,-1.1655319,-1.4048184624580138,0.23928656245801383
13.666666666666666,-1.1655319,-1.404966366364857,0.2394344663648571
13.683333333333334,-1.1655319,-1.4051140017530144,0.23958210175301442
13.7,-1.1702127,-1.4052613700994516,0.23504867009945163
13.716666666666669,-1.1702127,-1.4054084728806544,0.2351957728806544
13.733333333333333,-1.1702127,-1.4055553115726376,0.23534261157263758
13.75,-1.1702127,-1.405701887650944,0.23548918765094395
13.766666666666667,-1.1702127,-1.4058482025906445,0.23563550259064447
13.783333333333331,-1.1702127,-1.4059942578663374,0.23578155786633737
13.8,-1.1702127,-1.406140054952148,0.23592735495214812
13.816666666666666,-1.1702127,-1.4062855953217293,0.23607289532172926
13.833333333333334,-1.1702127,-1.4064308804482604,0.23621818044826037
13.85,-1.1702127,-1.4065759118044483,0.2363632118044483
13.866666666666667,-1.1702127,-1.406720690862527,0.23650799086252694
13.883333333333333,-1.1702127,-1.406865219094256,0.2366525190942561
13.9,-1.1702127,-1.407009497970922,0.236796797970922
13.916666666666666,-1.1702127,-1.407153528963337,0.236940828963337
13.933333333333334,-1.1702127,-1.4072973135418392,0.23708461354183918
13.95,-1.1702127,-1.407440853176291,0.23722815317629098
13.966666666666669,-1.1702127,-1.4075841493360794,0.23737144933607945
13.983333333333333,-1.1702127,-1.4077272034901154,0.23751450349011538
14.0,-1.1702127,-1.4078700171068346,0.23765731710683458
14.016666666666667,-1.1702127,-1.408012591654197,0.23779989165419702
14.033333333333331,-1.1702127,-1.4081549285996866,0.2379422285996866
14.05,-1.1702127,-1.408297029410311,0.238084329410311
14.066666666666666,-1.1702127,-1.4084388955526006,0.2382261955526006
14.083333333333334,-1.1702127,-1.4085805284926092,0.23836782849260918
14.1,-1.1702127,-1.4087219296959137,0.2385092296959137
14.116666666666667,-1.1702127,-1.4088631006276142,0.23865040062761422
14.133333333333333,-1.1702127,-1.4090040427523338,0.23879134275233382
14.15,-1.1702127,-1.4091447575342178,0.23893205753421776
14.166666666666666,-1.1702127,-1.4092852464369332,0.2390725464369332
14.183333333333334,-1.1702127,-1.4094255109236693,0.2392128109236693
14.2,-1.1702127,-1.409565552457137,0.2393528524571371
14.216666666666669,-1.1702127,-1.4097053724995685,0.23949267249956852
14.233333333333333,-1.1702127,-1.409844972508409,0.23963227250840902
14.25,-1.1702127,-1.4099843539363146,0.2397716539363146
14.266666666666667,-1.1702127,-1.4101235182311487,0.23991081823114868
14.283333333333331,-1.1702127,-1.4102624668359804,0.24004976683598045
14.3,-1.1702127,-1.4104012011890816,0.24018850118908164
14.316666666666666,-1.1702127,-1.410539722723924,0.24032702272392403
14.333333333333334,-1.1702127,-1.4106780328691757,0.2404653328691757
14.35,-1.1702127,-1.4108161330486988,0.2406034330486988
14.366666666666667,-1.1702127,-1.4109540246815466,0.24074132468154663
