time,signal,fit_total,peak_1,peak_2,peak_3,peak_4
2.9833333333333334,-0.009361702,1.1229814692299097e-05,1.1229814692299097e-05,0.0,0.0,0.0
3.0,-0.009361702,9.662582122583535e-06,9.662582122583535e-06,0.0,0.0,0.0
3.0166666666666666,-0.009361702,8.310557579841968e-06,8.310557579841968e-06,0.0,0.0,0.0
3.033333333333333,-0.009361702,7.144739318868375e-06,7.144739318868375e-06,0.0,0.0,0.0
3.05,-0.009361702,6.139948213985145e-06,6.139948213985145e-06,0.0,0.0,0.0
3.066666666666667,-0.009361702,5.274337213536241e-06,5.274337213536241e-06,0.0,0.0,0.0
3.083333333333333,-0.009361702,4.528961686306507e-06,4.528961686306507e-06,0.0,0.0,0.0
3.1,-0.009361702,3.887403419479793e-06,3.887403419479793e-06,0.0,0.0,0.0
3.1166666666666667,-0.009361702,3.335441839365263e-06,3.335441839365263e-06,0.0,0.0,0.0
3.1333333333333333,-0.009361702,2.86076675446823e-06,2.86076675446823e-06,0.0,0.0,0.0
3.15,-0.009361702,2.452727572870175e-06,2.452727572870175e-06,0.0,0.0,0.0
3.1666666666666665,-0.009361702,2.1021145291887438e-06,2.1021145291887438e-06,0.0,0.0,0.0
3.183333333333333,-0.009361702,1.8009679770393303e-06,1.8009679770393303e-06,0.0,0.0,0.0
3.2,-0.009361702,1.5424122668938462e-06,1.5424122668938462e-06,0.0,0.0,0.0
3.216666666666667,-0.009361702,1.3205111420583528e-06,1.3205111420583528e-06,0.0,0.0,0.0
3.2333333333333334,-0.009361702,1.1301419522656087e-06,1.1301419522656087e-06,0.0,0.0,0.0
3.25,-0.009361702,9.668863097780057e-07,9.668863097780057e-07,0.0,0.0,0.0
3.2666666666666666,-0.009361702,8.269351011953894e-07,8.269351011953894e-07,0.0,0.0,0.0
3.283333333333333,-0.009361702,7.070060232600897e-07,7.070060232600897e-07,0.0,0.0,0.0
3.3,-0.009361702,6.042720363880758e-07,6.042720363880758e-07,0.0,0.0,0.0
3.316666666666667,-0.009361702,5.162993286405218e-07,5.162993286405218e-07,0.0,0.0,0.0
3.333333333333333,-0.009361702,4.409935582837581e-07,4.409935582837581e-07,0.0,0.0,0.0
3.35,-0.009361702,3.7655329758269404e-07,3.7655329758269404e-07,0.0,0.0,0.0
3.3666666666666667,-0.009361702,3.2142973638509626e-07,3.2142973638509626e-07,0.0,0.0,0.0
3.3833333333333333,-0.009361702,2.74291823492818e-07,2.74291823492818e-07,0.0,0.0,0.0
3.4,-0.009361702,2.3399612867213707e-07,2.3399612867213707e-07,0.0,0.0,0.0
3.4166666666666665,-0.0140425535,1.995608001197247e-07,1.995608001197247e-07,0.0,0.0,0.0
3.433333333333333,-0.0140425535,1.7014307278220492e-07,1.7014307278220492e-07,0.0,0.0,0.0
3.45,-0.0140425535,1.4501985347028858e-07,1.4501985347028858e-07,0.0,0.0,0.0
3.466666666666667,-0.0140425535,1.2357097040884431e-07,1.2357097040884431e-07,0.0,0.0,0.0
3.4833333333333334,-0.0140425535,1.0526472878401354e-07,1.0526472878401354e-07,0.0,0.0,0.0
3.5,-0.0140425535,8.964546092951878e-08,8.964546092951878e-08,0.0,0.0,0.0
3.5166666666666666,-0.0140425535,7.632280087049378e-08,7.632280087049378e-08,0.0,0.0,0.0
3.533333333333333,-0.0140425535,6.496244875229927e-08,6.496244875229927e-08,0.0,0.0,0.0
3.55,-0.0140425535,5.5278221875165527e-08,5.5278221875165527e-08,0.0,0.0,0.0
3.566666666666667,-0.0140425535,4.702521620787868e-08,4.702521620787868e-08,0.0,0.0,0.0
3.583333333333333,-0.0140425535,3.999392587141386e-08,3.999392587141386e-08,0.0,0.0,0.0
3.6,-0.0140425535,3.4005188611994254e-08,3.4005188611994254e-08,0.0,0.0,0.0
3.6166666666666663,-0.0140425535,2.8905843114301085e-08,2.8905843114301085e-08,0.0,0.0,0.0
3.633333333333333,-0.0140425535,2.456499948340675e-08,2.456499948340675e-08,0.0,0.0,0.0
3.65,-0.0140425535,2.087083765030725e-08,2.087083765030725e-08,0.0,0.0,0.0
3.6666666666666665,-0.0140425535,1.772786009510131e-08,1.772786009510131e-08,0.0,0.0,0.0
3.683333333333333,-0.009361702,1.505453536550943e-08,1.505453536550943e-08,0.0,0.0,0.0
3.7,-0.009361702,1.2781277599090996e-08,1.2781277599090996e-08,0.0,0.0,0.0
3.716666666666667,-0.009361702,1.0848714812218747e-08,1.0848714812218747e-08,0.0,0.0,0.0
3.733333333333333,-0.009361702,9.206205252207682e-09,9.206205252207682e-09,0.0,0.0,0.0
3.75,-0.009361702,7.810566755821303e-09,7.810566755821303e-09,0.0,0.0,0.0
