time,signal,fit_total,peak_1,peak_2
15.483333333333333,-0.004680851,4.919307888104313e-26,1.9881070162230727e-59,4.919307888104313e-26
15.5,-0.004680851,3.651503167735944e-26,1.6686427777557187e-59,3.651503167735944e-26
15.516666666666667,-0.009361702,2.7101314642765896e-26,1.4005013539547407e-59,2.7101314642765896e-26
15.533333333333331,-0.009361702,2.0112237909205754e-26,1.1754394047357658e-59,2.0112237909205754e-26
15.55,-0.009361702,1.4923894102547336e-26,9.865373196394057e-60,1.4923894102547336e-26
15.566666666666666,-0.009361702,1.1072762795270216e-26,8.279866989894762e-60,1.1072762795270216e-26
15.583333333333334,-0.009361702,8.214521334270813e-27,6.949119462044224e-60,8.214521334270813e-27
15.6,-0.009361702,6.093422647235422e-27,5.832204973879876e-60,6.093422647235422e-27
15.616666666666667,-0.009361702,4.5195319544427e-27,4.894770925188493e-60,4.5195319544427e-27
15.633333333333333,-0.009361702,3.351807577924753e-27,4.1079822989786485e-60,3.351807577924753e-27
15.65,-0.009361702,2.4855270270505138e-27,3.447635645765629e-60,2.4855270270505138e-27
15.666666666666666,-0.009361702,1.8429435295196565e-27,2.893415312516779e-60,1.8429435295196565e-27
15.683333333333334,-0.009361702,1.3663438980052702e-27,2.4282690849237678e-60,1.3663438980052702e-27
15.7,-0.009361702,1.0128911954408737e-27,2.0378840754215083e-60,1.0128911954408737e-27
15.716666666666669,-0.009361702,7.507937923479845e-28,1.7102467653365888e-60,7.507937923479845e-28
15.733333333333333,-0.009361702,5.564600256058742e-28,1.435273692009634e-60,5.564600256058742e-28
15.75,-0.009361702,4.123851384643884e-28,1.2045014398423498e-60,4.123851384643884e-28
15.766666666666667,-0.009361702,3.0558222451565854e-28,1.0108264144511845e-60,3.0558222451565854e-28
15.783333333333331,-0.009361702,2.2641725801815274e-28,8.482864072540339e-61,2.2641725801815274e-28
15.8,-0.009361702,1.6774424404449684e-28,7.11877240750969e-61,1.6774424404449684e-28
15.816666666666666,-0.0140425535,1.2426324496266757e-28,5.973988618073864e-61,1.2426324496266757e-28
15.833333333333334,-0.0140425535,9.204390096897997e-29,5.0132615444863215e-61,9.204390096897997e-29
15.85,-0.0140425535,6.817182189966714e-29,4.207005027629135e-61,6.817182189966714e-29
15.866666666666667,-0.0140425535,5.0486194469922876e-29,3.530387717615584e-61,5.0486194469922876e-29
15.883333333333333,-0.0140425535,3.738509697473981e-29,2.962569090186689e-61,3.738509697473981e-29
15.9,-0.0140425535,2.7681066233155044e-29,2.4860581901377823e-61,2.7681066233155044e-29
15.916666666666666,-0.0140425535,2.049395737049924e-29,2.086175391151548e-61,2.049395737049924e-29
15.933333333333334,-0.0140425535,1.517147600128708e-29,1.7506006263303297e-61,1.517147600128708e-29
15.95,-0.0140425535,1.1230241881173535e-29,1.4689942005774649e-61,1.1230241881173535e-29
15.966666666666669,-0.0140425535,8.312084152897126e-30,1.2326785262935946e-61,8.312084152897126e-30
15.983333333333333,-0.0140425535,6.151635154466122e-30,1.0343709961035425e-61,6.151635154466122e-30
16.0,-0.0140425535,4.5523044171292685e-30,8.679597779773517e-62,4.5523044171292685e-30
16.016666666666666,-0.0140425535,3.3684676145141e-30,7.2831563741693445e-62,3.3684676145141e-30
16.033333333333335,-0.0140425535,2.492264176525915e-30,6.111339988424028e-62,2.492264176525915e-30
16.05,-0.0140425535,1.8438120717214014e-30,5.128023879494582e-62,1.8438120717214014e-30
16.066666666666666,-0.0140425535,1.3639560369478515e-30,4.302891771590083e-62,1.3639560369478515e-30
16.083333333333332,-0.0140425535,1.0088938774616893e-30,3.6105021131767743e-62,1.0088938774616893e-30
16.1,-0.0140425535,7.461948552962873e-31,3.0295044064679776e-62,7.461948552962873e-31
16.116666666666667,-0.0140425535,5.518498332406597e-31,2.5419814947153184e-62,5.518498332406597e-31
16.133333333333333,-0.0140425535,4.080860331240207e-31,2.1328975666921897e-62,4.080860331240207e-31
16.15,-0.0140425535,3.017483774758695e-31,1.7896348895880986e-62,3.017483774758695e-31
16.166666666666668,-0.0140425535,2.23100630160645e-31,1.5016050110456815e-62,2.23100630160645e-31
16.183333333333334,-0.0140425535,1.64937547741252e-31,1.2599224621385693e-62,1.64937547741252e-31
16.2,-0.0140425535,1.2192742216859958e-31,1.0571309161274279e-62,1.2192742216859958e-31
16.216666666666665,-0.0140425535,9.012527647576345e-32,8.869733719460237e-63,9.012527647576345e-32
16.233333333333334,-0.0140425535,6.661245233461904e-32,7.441992861716416e-63,6.661245233461904e-32
16.25,-0.0140425535,4.9229798926808737e-32,6.244027143827111e-63,4.9229798926808737e-32
16.266666666666666,-0.0140425535,3.638017290516477e-32,5.238864772507266e-63,3.638017290516477e-32
16.283333333333335,-0.0140425535,2.688225777766086e-32,4.395481678109848e-63,2.688225777766086e-32
16.3,-0.0140425535,1.986237766764079e-32,3.6878448873157506e-63,1.986237766764079e-32
16.316666666666666,-0.0140425535,1.467443757420031e-32,3.0941097273748525e-63,1.467443757420031e-32
16.333333333333332,-0.0140425535,1.0840683174491203e-32,2.5959461299932346e-63,1.0840683174491203e-32
16.35,-0.0140425535,8.007870036365632e-33,2.177973278330442e-63,8.007870036365632e-33
16.366666666666667,-0.0140425535,5.9148369181291237e-33,1.8272851770951695e-63,5.9148369181291237e-33
16.383333333333333,-0.0140425535,4.3685181454532785e-33,1.5330525260203357e-63,4.3685181454532785e-33
16.4,-0.0140425535,3.226200372089869e-33,1.2861886272483467e-63,3.226200372089869e-33
16.416666666666668,-0.0140425535,2.3823993693966356e-33,1.0790690296522407e-63,2.3823993693966356e-33
16.433333333333334,-0.0140425535,1.7591547249859044e-33,9.052962685827076e-64,1.7591547249859044e-33
16.45,-0.0140425535,1.2988528921789248e-33,7.595024488919587e-64,1.2988528921789248e-33
16.466666666666665,-0.0140425535,9.589203850033797e-34,6.371835851208154e-64,9.589203850033797e-34
16.483333333333334,-0.0140425535,7.079001413755176e-34,5.345605913258146e-64,7.079001413755176e-34
16.5,-0.0140425535,5.225507937335166e-34,4.484626342995508e-64,5.225507937335166e-34
16.516666666666666,-0.0140425535,3.857023539353628e-34,3.762292531828536e-64,3.857023539353628e-34
16.533333333333335,-0.0140425535,2.8467119883603265e-34,3.156282269015032e-64,2.8467119883603265e-34
16.55,-0.0140425535,2.100885729873274e-34,2.6478665629653102e-64,2.100885729873274e-34
16.566666666666666,-0.0140425535,1.5503479765083313e-34,2.221331352023926e-64,1.5503479765083313e-34
16.583333333333332,-0.0140425535,1.1439946413819558e-34,1.86349226610395e-64,1.1439946413819558e-34
16.6,-0.0140425535,8.440866522556318e-35,1.5632874696332865e-64,8.440866522556318e-35
16.616666666666667,-0.0140425535,6.227568367870437e-35,1.3114360240058181e-64,6.227568367870437e-35
16.633333333333333,-0.0140425535,4.594291976571853e-35,1.1001512282794292e-64,4.594291976571853e-35
16.65,-0.0140425535,3.3891241875802367e-35,9.229000924734275e-65,3.3891241875802367e-35
16.666666666666668,-0.0140425535,2.4999156852165627e-35,7.742015207397985e-65,2.4999156852165627e-35
16.683333333333334,-0.0140425535,1.8438789672217567e-35,6.494569757563822e-65,1.8438789672217567e-35
16.7,-0.0140425535,1.3599057537311637e-35,5.4480839771687565e-65,1.3599057537311637e-35
16.716666666666665,-0.0140425535,1.0028933318333317e-35,4.57018992152208e-65,1.0028933318333317e-35
16.733333333333334,-0.0140425535,7.395548439780565e-36,3.8337320642621805e-65,7.395548439780565e-36
16.75,-0.0140425535,5.453256361258642e-36,3.2159280685870514e-65,5.453256361258642e-36
16.766666666666666,-0.0140425535,4.020791052436967e-36,2.697664652913555e-65,4.020791052436967e-36
16.783333333333335,-0.0140425535,2.9644035864280723e-36,2.2629068084671805e-65,2.9644035864280723e-36
16.8,-0.0140425535,2.1854132021743304e-36,1.8982021249080263e-65,2.1854132021743304e-36
16.816666666666666,-0.0140425535,1.611017923922057e-36,1.5922649158603665e-65,1.611017923922057e-36
16.833333333333332,-0.0140425535,1.1875117871726599e-36,1.3356272996512478e-65,1.1875117871726599e-36
16.85,-0.018723404,8.752787811836707e-37,1.1203464576530333e-65,8.752787811836707e-37
16.866666666666667,-0.018723404,6.450983811753371e-37,9.397590271286999e-66,6.450983811753371e-37
16.883333333333333,-0.018723404,4.75419235414677e-37,7.882750408920165e-66,4.75419235414677e-37
16.9,-0.0140425535,3.503474454807693e-37,6.612050473184476e-66,3.503474454807693e-37
