time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5
4.383333333333334,0.009361702,8.155404831911074e-10,8.155404831911074e-10,0.0,0.0,0.0,0.0
4.4,0.009361702,7.059758718662247e-10,7.059758718662247e-10,0.0,0.0,0.0,0.0
4.416666666666667,0.009361702,6.11051074207614e-10,6.11051074207614e-10,0.0,0.0,0.0,0.0
4.433333333333334,0.009361702,5.288214050525302e-10,5.288214050525302e-10,0.0,0.0,0.0,0.0
4.45,0.009361702,4.5759885940051966e-10,4.5759885940051966e-10,0.0,0.0,0.0,0.0
4.466666666666667,0.009361702,3.9591846806243123e-10,3.9591846806243123e-10,0.0,0.0,0.0,0.0
4.483333333333333,0.009361702,3.425090296958892e-10,3.425090296958892e-10,0.0,0.0,0.0,0.0
4.5,0.009361702,2.9626765473390173e-10,2.9626765473390173e-10,0.0,0.0,0.0,0.0
4.516666666666667,0.009361702,2.5623762884615545e-10,2.5623762884615545e-10,0.0,0.0,0.0,0.0
4.533333333333333,0.009361702,2.2158916658426308e-10,2.2158916658426308e-10,0.0,0.0,0.0,0.0
4.55,0.009361702,1.9160268089269307e-10,1.9160268089269307e-10,0.0,0.0,0.0,0.0
4.566666666666666,0.009361702,1.6565424221527884e-10,1.6565424221527884e-10,0.0,0.0,0.0,0.0
4.583333333333333,0.009361702,1.4320294286915198e-10,1.4320294286915198e-10,0.0,0.0,0.0,0.0
4.6,0.009361702,1.2377991896084646e-10,1.2377991896084646e-10,0.0,0.0,0.0,0.0
4.616666666666666,0.009361702,1.069788140554203e-10,1.069788140554203e-10,0.0,0.0,0.0,0.0
4.633333333333334,0.009361702,9.244749666731527e-11,9.244749666731527e-11,0.0,0.0,0.0,0.0
4.65,0.009361702,7.988086793657551e-11,7.988086793657551e-11,0.0,0.0,0.0,0.0
4.666666666666667,0.009361702,6.901461703696057e-11,6.901461703696057e-11,0.0,0.0,0.0,0.0
4.683333333333334,0.0140425535,5.961980032791525e-11,5.961980032791525e-11,0.0,0.0,0.0,0.0
4.7,0.0140425535,5.149813635542746e-11,5.149813635542746e-11,0.0,0.0,0.0,0.0
4.716666666666667,0.0140425535,4.447792282930039e-11,4.447792282930039e-11,0.0,0.0,0.0,0.0
4.733333333333333,0.0140425535,3.8410493920069706e-11,3.8410493920069706e-11,0.0,0.0,0.0,0.0
4.75,0.0140425535,3.316714685832595e-11,3.316714685832595e-11,0.0,0.0,0.0,0.0
4.766666666666667,0.0140425535,2.8636476083968476e-11,2.8636476083968476e-11,0.0,0.0,0.0,0.0
4.783333333333333,0.009361702,2.4722061258953802e-11,2.4722061258953802e-11,0.0,0.0,0.0,0.0
4.8,0.009361702,2.134046247806637e-11,2.134046247806637e-11,0.0,0.0,0.0,0.0
4.816666666666666,0.009361702,1.841948212233477e-11,1.841948212233477e-11,0.0,0.0,0.0,0.0
4.833333333333333,0.0140425535,1.589665811606881e-11,1.589665811606881e-11,0.0,0.0,0.0,0.0
4.85,0.0140425535,1.371795797331522e-11,1.371795797331522e-11,0.0,0.0,0.0,0.0
4.866666666666666,0.0140425535,1.183664704201505e-11,1.183664704201505e-11,0.0,0.0,0.0,0.0
4.883333333333334,0.0140425535,1.0212307852065206e-11,1.0212307852065206e-11,0.0,0.0,0.0,0.0
4.9,0.0140425535,8.809990514697766e-12,8.809990514697766e-12,0.0,0.0,0.0,0.0
