arquivo,tempo_pico,amplitude,t0,k,theta,area,R2
DCS_E5112.csv,18.067,0.17633643316693057,17.8346443482194,1.98,0.218,0.17628117086935233,0.9183897989878061
DCS_E5113.csv,7.133,0.8991483029359845,6.90647883312127,1.98,0.218,0.89934320378634,0.9260516646042817
DCS_E5113.csv,7.917,1.8293097831162293,7.705159556377932,1.98,0.218,1.8295587364643653,0.9925624319459597
DCS_E5113.csv,8.667,22.9084528986812,8.474006679810815,1.98,0.218,22.914149741135503,0.8593720559357079
DCS_E5113.csv,9.617,26.799440131734094,9.42081630955352,1.98,0.218,26.80074558954738,0.8605746723671865
DCS_E5113.csv,10.267,10.036264429096757,10.034753454062178,1.98,0.218,10.033290234462903,0.9198141233308228
DCS_E5113.csv,15.017,0.3164578126859846,14.80819489883744,1.98,0.218,0.3165413361583808,0.9666132970084266
DCS_E5113.csv,18.067,0.07499693530360312,17.83382961014867,1.98,0.218,0.07496330071977943,0.9462619963751279
DCS_E5114.csv,7.133,0.8300201550349833,6.907404899201495,1.98,0.218,0.8302280028332107,0.9184680780623887
DCS_E5114.csv,7.917,1.7474190689010654,7.703466474746358,1.98,0.218,1.7473791596633577,0.9910443162708885
DCS_E5114.csv,8.683,24.346799257896702,8.473442959545208,1.98,0.218,24.352390541458455,0.7449202348100465
DCS_E5114.csv,9.617,26.89022549728142,9.423526422525201,1.98,0.218,26.89648864776097,0.8658237145329784
DCS_E5114.csv,10.267,9.92590139759689,10.037545224825207,1.98,0.218,9.926444686810806,0.9144568011669015
DCS_E5114.csv,15.017,0.29743697701531285,14.807070592590408,1.98,0.218,0.2975085015597003,0.9694970810165204
DCS_E5114.csv,18.05,0.06807746306956335,17.831260742797546,1.98,0.218,0.06806613539671716,0.9612482927462666
DCS_E5115.csv,7.133,0.9204832116430313,6.903988010183309,1.98,0.218,0.9205132986308492,0.9171218189749719
DCS_E5115.csv,7.917,1.9879998120964326,7.702086448129086,1.98,0.218,1.9876069371512235,0.9830997935195903
DCS_E5115.csv,8.683,28.870595066253113,8.478064911675123,1.98,0.218,28.8755559046806,0.7641859814997711
DCS_E5115.csv,9.633,33.366104952692545,9.425509427247235,1.98,0.218,33.374929115205084,0.8708995004251353
DCS_E5115.csv,10.283,12.145134785148914,10.042055537712299,1.98,0.218,12.148354348374976,0.9101527148196166
DCS_E5115.csv,15.017,0.3472081911352636,14.8073637405843,1.98,0.218,0.3472947583904027,0.9575247503717244
DCS_E5115.csv,18.067,0.06793339290986405,17.83385920235185,1.98,0.218,0.06790327578860507,0.9214347712863593
DCS_E5116.csv,7.133,0.8480551180723549,6.904646326579637,1.98,0.218,0.8481352096636338,0.8995575107640623
DCS_E5116.csv,7.9,1.8998018838933861,7.696889052830768,1.98,0.218,1.8997482937112937,0.9828180842910214
DCS_E5116.csv,8.683,29.578011232042456,8.478313476159684,1.98,0.218,29.582583611055977,0.7623661147785008
DCS_E5116.csv,9.633,31.211531197241964,9.42406906705272,1.98,0.218,31.219344938829245,0.8659826031569049
DCS_E5116.csv,10.283,11.35116836316242,10.041821360150182,1.98,0.218,11.354180484170849,0.912096201031833
DCS_E5116.csv,15.017,0.31864369176367774,14.806253862335742,1.98,0.218,0.318709240453305,0.9694385727776859
DCS_E5116.csv,18.05,0.17701761797801088,17.831473140748603,1.98,0.218,0.17698253447366832,0.9661249388728438
DCS_E5201.csv,7.15,0.9315923027496529,6.92325311590753,1.98,0.218,0.9317987916467926,0.9683469614442193
