arquivo,tempo_pico,amplitude,t0,k,theta,area
DCS_E5111.csv,7.13,0.9287118493729103,6.6833333333333345,7.141042596532532,0.07865269093443075,0.9287118493718627
DCS_E5111.csv,7.92,1.8767223032862297,7.466666666666668,7.141042596532532,0.07865269093443075,1.8767223032841127
DCS_E5111.csv,8.67,18.996643389400774,8.216666666666667,7.141042596532532,0.07865269093443075,18.996643389379344
DCS_E5111.csv,9.62,26.145562416704184,9.166666666666668,7.141042596532532,0.07865269093443075,26.145562416674693
DCS_E5111.csv,10.27,10.042767085030539,9.816666666666668,7.141042596532532,0.07865269093443075,10.04276708501921
DCS_E5111.csv,15.02,0.313169310351916,14.566666666666668,7.141042596532532,0.07865269093443075,0.3131693103515627
DCS_E5111.csv,18.05,0.0935000317232469,17.600000000000005,7.141042596532532,0.07865269093443075,0.09350003172314143
DCS_E5112.csv,7.13,0.8224174312587927,6.6833333333333345,7.141042596532532,0.07865269093443075,0.8224174312578652
DCS_E5112.csv,7.92,1.6545358030396446,7.46666666666667,7.141042596532532,0.07865269093443075,1.6545358030377781
DCS_E5112.csv,8.67,19.03944514242547,8.216666666666667,7.141042596532532,0.07865269093443075,19.03944514240399
DCS_E5112.csv,9.62,23.95909832217587,9.166666666666668,7.141042596532532,0.07865269093443075,23.959098322148847
DCS_E5112.csv,10.27,9.200013738521767,9.816666666666668,7.141042596532532,0.07865269093443075,9.20001373851139
DCS_E5112.csv,15.03,0.3007885881507194,14.583333333333332,7.141042596532532,0.07865269093443075,0.30078858815038007
DCS_E5112.csv,18.07,0.15420443207290752,17.616666666666667,7.141042596532532,0.07865269093443075,0.1542044320727336
DCS_E5113.csv,7.13,0.7802027267491218,6.6833333333333345,7.141042596532532,0.07865269093443075,0.7802027267482418
DCS_E5113.csv,7.92,1.5791729358331652,7.466666666666668,7.141042596532532,0.07865269093443075,1.579172935831384
DCS_E5113.csv,8.67,19.358596994337308,8.219122434914038,7.141042596532532,0.07865269093443075,19.358596995279324
DCS_E5113.csv,9.62,22.827935506446345,9.166666666666668,7.141042596532532,0.07865269093443075,22.827935506420598
DCS_E5113.csv,10.27,8.713358139998194,9.816666666666668,7.141042596532532,0.07865269093443075,8.713358139988365
DCS_E5113.csv,15.02,0.2724871221892491,14.566666666666668,7.141042596532532,0.07865269093443075,0.2724871221889418
DCS_E5113.csv,18.07,0.06556842432575753,17.616666666666667,7.141042596532532,0.07865269093443075,0.06556842432568359
DCS_E5114.csv,7.13,0.7201150607359921,6.6833333333333345,7.141042596532532,0.07865269093443075,0.72011506073518
DCS_E5114.csv,7.92,1.510049748952082,7.466666666666668,7.141042596532532,0.07865269093443075,1.5100497489503788
DCS_E5114.csv,8.68,20.935327502963222,8.233333333333334,7.141042596532532,0.07865269093443075,20.93532750293961
DCS_E5114.csv,9.62,22.84103959257646,9.166666666666668,7.141042596532532,0.07865269093443075,22.841039592550697
DCS_E5114.csv,10.27,8.615872523530214,9.816666666666668,7.141042596532532,0.07865269093443075,8.615872523520496
DCS_E5114.csv,15.02,0.25629752971860226,14.566666666666668,7.141042596532532,0.07865269093443075,0.25629752971831316
DCS_E5114.csv,18.05,0.05892643333129653,17.600000000000005,7.141042596532532,0.07865269093443075,0.058926433331230064
DCS_E5115.csv,7.13,0.7990106240209152,6.6833333333333345,7.141042596532532,0.07865269093443075,0.7990106240200139
DCS_E5115.csv,7.92,1.7191876483542061,7.466666666666668,7.141042596532532,0.07865269093443075,1.7191876483522668
DCS_E5115.csv,8.68,24.728875555558744,8.233333333333334,7.141042596532532,0.07865269093443075,24.728875555530852
DCS_E5115.csv,9.63,28.656877647074356,9.183333333333334,7.141042596532532,0.07865269093443075,28.65687764704204
DCS_E5115.csv,10.28,10.641333180518561,9.833333333333332,7.141042596532532,0.07865269093443075,10.641333180506559
DCS_E5115.csv,15.02,0.29912500029442496,14.566666666666668,7.141042596532532,0.07865269093443075,0.2991250002940875
DCS_E5115.csv,18.07,0.0594109116449449,17.616666666666667,7.141042596532532,0.07865269093443075,0.05941091164487789
DCS_E5116.csv,7.13,0.736120412905829,6.6833333333333345,7.141042596532532,0.07865269093443075,0.7361204129049987
DCS_E5116.csv,7.9,1.629467829062407,7.450000000000001,7.141042596532532,0.07865269093443075,1.6294678290605689
DCS_E5116.csv,8.68,25.32905000080358,8.233333333333334,7.141042596532532,0.07865269093443075,25.329050000775005
DCS_E5116.csv,9.63,26.84390580130672,9.183333333333334,7.141042596532532,0.07865269093443075,26.843905801276442
DCS_E5116.csv,10.28,9.945555895826514,9.833333333333332,7.141042596532532,0.07865269093443075,9.945555895815295
DCS_E5116.csv,15.02,0.2746794945641859,14.566666666666668,7.141042596532532,0.07865269093443075,0.2746794945638761
DCS_E5116.csv,18.05,0.15322458947784673,17.600000000000005,7.141042596532532,0.07865269093443075,0.1532245894776739
DCS_E5201.csv,7.15,0.8080940870866281,6.700000000000001,7.141042596532532,0.07865269093443075,0.8080940870857166
DCS_E5201.csv,7.95,1.4317657487045012,7.500000000000001,7.141042596532532,0.07865269093443075,1.4317657487028863
