time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16,peak_17
9.116666666666667,1.9004256,1.9765315676583406,1.5995271696861987e-07,0.0020468403817152005,0.003910641353465723,4.811435976736627e-06,0.004987881430923955,0.004130465894862431,2.294776986905629e-30,0.008252406490749705,0.0191828461815599,1.93401551453637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.133333333333333,2.0923405,2.1547261356148852,1.5414661843798028e-07,0.0020299525422744677,0.0038787435269596864,4.635176881823519e-06,0.004948000564051943,0.004094329928511329,1.435489235542718e-30,0.007613335903078556,0.017055837641004885,2.1151011461855043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.15,2.2561703,2.2997456627318673,1.485507419433396e-07,0.0020132037913828758,0.0038471041349925107,4.465333237465027e-06,0.004908433696893603,0.004058507496865592,8.979659474998922e-31,0.0070216598281737505,0.015151135920359238,2.26274100397922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.166666666666666,2.387234,2.409271186800793,1.431574979811399e-07,0.001996592986797853,0.003815721109014231,4.301673327319742e-06,0.00486917842785331,0.0040229959208905285,5.617204850848606e-31,0.006474068324773334,0.013447406731902844,2.3746407784687356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.183333333333334,2.4761703,2.4828141278517104,1.3795957013015117e-07,0.0019801189956103983,0.0037845923966310776,4.143973726308032e-06,0.004830232372573421,0.0039877925437201145,3.5138330004878836e-31,0.005967462425887548,0.011925095107076724,2.4503345520769146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2,2.5229788,2.5214003147713586,1.32949905263911e-07,0.0019637806941695548,0.0037537159614863705,3.9920190073592285e-06,0.004791593163830901,0.003952894730487693,2.1980745939905293e-31,0.005498942718519475,0.010566315745793364,2.490868946788159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.216666666666669,2.5276597,2.527233348713662,1.2812170411233361e-07,0.0019475769680074484,0.003723089783142103,3.845601458378503e-06,0.004753258451434112,0.003918299868157581,1.3750047047571868e-31,0.00506579832829293,0.009354744080808351,2.498466607510657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.233333333333333,2.4948936,2.503367064340995,1.2346841216012135e-07,0.0019315067117649568,0.00369271185696133,3.7045208090847243e-06,0.004715225902119869,0.0038840053653577604,8.601345325733281e-32,0.004665496319910773,0.008275509260604448,2.4761987809350545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.25,2.4293616,2.453406643349032,1.1898371086999737e-07,0.0019155688291179222,0.003662580193991193,3.56858396738079e-06,0.0046774931994505884,0.0038500086522134246,5.380579099245863e-32,0.004295671520220375,0.00731509000822864,2.427686543378132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.266666666666667,2.3451064,2.381249672039625,1.146615092192647e-07,0.001899762232704003,0.0036326928208467854,3.4376047649310153e-06,0.004640058043711837,0.0038163071801816362,3.365829304250695e-32,0.003954116767056703,0.006461214099389038,2.356841968629461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.283333333333331,2.2421277,2.2908721216617463,1.1049593553853659e-07,0.0018840858440500707,0.0036030477795956917,3.311403711629121e-06,0.004602918151809963,0.0037828984218869015,2.1055016169108738e-32,0.0036387735838983655,0.005702762018209381,2.2676542139626488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,2.1297872,2.1861596810385664,1.0648132964191978e-07,0.00186853859350018,0.0035736431276432276,3.1898077586521297e-06,0.004566071257170034,0.0037497798709577148,1.3171022475377397e-32,0.0033477232776835553,0.00502967519078669,2.1640209534317365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.316666666666666,2.0174468,2.0707818117980406,1.0261223523830889e-07,0.0018531194201441557,0.0035444769376185127,3.072650069805804e-06,0.004529515109634076,0.0037169490418642002,8.239176692191615e-33,0.0030791784548332905,0.0044328690624766305,2.0496225285091647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.333333333333334,1.9051063,1.9481040301487087,9.8883392613775e-08,0.001837827271746688,0.0035155472972611436,2.9597698008757784e-06,0.0044932474753594746,0.0036844034697566036,5.1540490951077074e-33,0.0028314749485836635,0.0039041511721492456,1.9278343198606585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.35,1.792766,1.8211329627460682,9.528973157544743e-08,0.001822661104677038,0.0034868523093086958,2.8510118867099564e-06,0.0044572661367177375,0.0036521407103048942,3.22413849787404e-33,0.0026030641491073987,0.003436144283144124,1.80167188775119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.366666666666667,1.694468,1.6924884287432616,9.182636464756625e-08,0.001807619883839277,0.0034583900913848767,2.7462268357653473e-06,0.0044215688921935,0.0036201583395392835,2.0168761299898324e-33,0.002392505726560829,0.003022214554029466,1.6737631332025138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.383333333333333,1.600851,1.5643969582106878,8.848858051075914e-08,0.0017927025826030972,0.0034301587758884568,2.6452705318626423e-06,0.0043861535562838274,0.003588453953691791,1.2616681983117435e-33,0.0021984607361085744,0.002656404670473513,1.5463418901765262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,1.507234,1.4387016036378755,8.527183767587778e-08,0.0017779081827351587,0.0034021565098828624,2.5480040428995588e-06,0.004351017959397794,0.0035570251690387514,7.892443384893619e-34,0.0020196850931146963,0.0023333718106173643,1.4212578056372083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.416666666666666,1.4276595,1.3168835100949547,8.217175838406233e-08,0.0017632356743309994,0.003374381454986544,2.4542934362833e-06,0.004316159947756428,0.0035258696217443765,4.937171097377934e-34,0.0018550234060285224,0.0020483302785486005,1.2999979732463647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.433333333333334,1.348085,1.2000913884679663,7.918412272497433e-08,0.0017486840557474693,0.0033468317872640025,2.364009600849555e-06,0.004281577383292882,0.0034949849677052354,3.0884833165015846e-34,0.001703403154005377,0.0017969986122077332,1.18371646531402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.45,1.2778723,1.0891757205021624,7.630486296544463e-08,0.0017342523335357233,0.003319505697117577,2.2770280750442688e-06,0.004247268143553007,0.003464368882395808,1.9320248846703874e-34,0.0015638291959706404,0.0015755509518882926,1.0732685919647633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.466666666666669,1.2076596,0.9847251718195443,7.353005808103521e-08,0.0017199395223747246,0.0032924013891798966,2.1932288811512048e-06,0.004213230121596176,0.003434019060714951,1.2085943006286412e-34,0.0014353785976358694,0.001380572442125179,0.9692473639269783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.483333333333333,1.1468085,0.8871032742017486,7.085592848330267e-08,0.0017057446450053154,0.0032655170822071,2.1124963653563107e-06,0.004179461225896526,0.0034039332168334354,7.560468936141702e-35,0.0013171957628943154,0.0012090184320782754,0.8720202204845398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,1.0859574,0.7964839483321609,6.827883093577929e-08,0.0016916667321647573,0.003238851008972666,2.0347190434462186e-06,0.004145959380244427,0.0033741090840423713,4.729522389510896e-35,0.0012084878560398294,0.0010581772364995643,0.7817645940363228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.516666666666667,1.0297872,0.7128848688342618,6.579525365196843e-08,0.0016777048225218576,0.0032124014161620585,1.9597894519461483e-06,0.004112722523648424,0.00334454441460274,2.9585996043543316e-35,0.001108520501358341,0.0009256362201573773,0.6985013133511054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.533333333333331,0.9782979,0.6361980267598438,6.340181156885219e-08,0.0016638579626125703,0.0031861665642679907,1.8876040045078639e-06,0.004079748610237426,0.0033152369795958264,1.8507828066518734e-35,0.0010166137468157776,0.0008092509724116187,0.6221252009180865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.55,0.9268085,0.5662171263731285,6.109524178966538e-08,0.001650125206776117,0.003160144727486391,1.8180628533656985e-06,0.004047035609163279,0.0032861845687746426,1.1577773954964294e-35,0.0009321382788049857,0.0007071173448431243,0.5524325014791848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.566666666666666,0.8753191,0.502661670945994,5.887239918990757e-08,0.0016365056170916448,0.0031343341936131324,1.7510697556846505e-06,0.004014581504503765,0.003257384990416403,7.242608668014388e-36,0.000854511875202092,0.0006175461328724061,0.4891449966901397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.583333333333334,0.82851064,0.4451977550506197,5.673025218076033e-08,0.0016229982633153492,0.003108733263941358,1.6865319446299815e-06,0.00398238429516585,0.0032288360711758817,4.530700081596068e-36,0.000783196084311676,0.0005390401916830192,0.4319308236188298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6,0.786383,0.3934556973382745,5.4665878624311856e-08,0.0016096022228181414,0.003083340253159569,1.624360004994521e-06,0.00395044199478942,0.0032005356559398406,2.834235571887543e-36,0.0007176931176440701,0.00047027378709483023,0.38042213128094504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.616666666666667,0.7442553,0.34704472642146506,5.267646189516339e-08,0.0015963165805237766,0.003058153489250357,1.5644677532245663e-06,0.003918752631651292,0.0031724816076823654,1.7729925351468177e-36,0.0006575429448557893,0.0004100739929728099,0.33422978803031356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.633333333333333,0.70212764,0.30556498088439626,5.07592870832047e-08,0.0015831404288475094,0.0030331713133898474,1.5067721216913552e-06,0.003887314248569698,0.003144671807321226,1.1091191355567589e-36,0.0006023205795933341,0.0003574039580362159,0.29295540101722967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.65,0.6693617,0.2686171093696123,4.8911737332513994e-08,0.0015700728676352122,0.003008392079847798,1.4511930470598328e-06,0.00385612490280907,0.003117104153575175,6.938247918941913e-37,0.0005516335454023912,0.0003113478763216471,0.25620093383923664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.666666666666666,0.6365957,0.23580976390072905,4.713129031153121e-08,0.0015571130041030074,0.0029838141558883972,1.397653362611943e-06,0.0038251826659852902,0.003089776562822237,4.340320009829828e-37,0.0005051195112964768,0.00027109750687260843,0.2235762157091081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.683333333333334,0.6131915,0.20676527392497565,4.541551480981378e-08,0.0015442599527773547,0.002959435921671722,1.3460786943861538e-06,0.003794485623971261,0.0030626869689589545,2.7151511127292127e-37,0.0004624440870151357,0.00023594009933195498,0.19470462977704006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7,0.6038298,0.1811237739358019,4.3762067456861325e-08,0.0015315128354356456,0.002935255770155875,1.2963973610000282e-06,0.0037640318768029355,0.003035833323260607,1.6985039988595293e-37,0.00042329876843987246,0.00020524759289210657,0.1692272536093864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
