8.833333333333333925e+00,1.136820365138735411e-03
8.849999999999999645e+00,9.368297711975781539e-04
8.866666666666667140e+00,7.665592016055100544e-04
8.883333333333332860e+00,6.223609921838235692e-04
8.900000000000000355e+00,5.006293868710098849e-04
8.916666666666666075e+00,3.981399581620692629e-04
8.933333333333333570e+00,3.117630525337755643e-04
8.949999999999999289e+00,2.385743774877546741e-04
8.966666666666666785e+00,4.856598930734978836e-03
8.983333333333332504e+00,4.801551113176927288e-03
9.000000000000000000e+00,1.411322660242886329e-02
9.016666666666667496e+00,2.810822968894166607e-02
9.033333333333331439e+00,5.146449665575203447e-02
9.050000000000000711e+00,8.417933499536034425e-02
9.066666666666666430e+00,1.356113623917198918e-01
9.083333333333333925e+00,2.057571209230001363e-01
9.099999999999999645e+00,2.992941801392936529e-01
9.116666666666667140e+00,4.162184994936140026e-01
9.133333333333332860e+00,5.518449072217779250e-01
9.150000000000000355e+00,7.061690540866927268e-01
9.166666666666666075e+00,8.698241136743573021e-01
9.183333333333333570e+00,1.038124212838328786e+00
9.199999999999999289e+00,1.197021378841675254e+00
9.216666666666668561e+00,1.337148519549029579e+00
9.233333333333332504e+00,1.449138711422168546e+00
9.250000000000000000e+00,1.537667845627200824e+00
9.266666666666667496e+00,1.588688974631563333e+00
9.283333333333331439e+00,1.606879253776845484e+00
9.300000000000000711e+00,1.596916928099167299e+00
9.316666666666666430e+00,1.558800707724657730e+00
9.333333333333333925e+00,1.497211557598655762e+00
9.349999999999999645e+00,1.426193945344534475e+00
9.366666666666667140e+00,1.336389727582627529e+00
9.383333333333332860e+00,1.241847087071054734e+00
9.400000000000000355e+00,1.142573548169819375e+00
9.416666666666666075e+00,1.043259338016861548e+00
9.433333333333333570e+00,9.485964133999411629e-01
9.449999999999999289e+00,8.585973449108174060e-01
9.466666666666668561e+00,7.685949791639474782e-01
9.483333333333332504e+00,6.879655668892976639e-01
9.500000000000000000e+00,6.167239191494685580e-01
9.516666666666667496e+00,5.455232553995925660e-01
9.533333333333331439e+00,4.837393052922419612e-01
9.550000000000000711e+00,4.267045668242250844e-01
9.566666666666666430e+00,3.744309025534861002e-01
9.583333333333333925e+00,3.316092932479665079e-01
9.599999999999999645e+00,2.935668146634046183e-01
9.616666666666667140e+00,2.556286484957397409e-01
9.633333333333332860e+00,2.271600133081964623e-01
9.650000000000000355e+00,1.988004558247115083e-01
9.666666666666666075e+00,1.752299778370784988e-01
9.683333333333333570e+00,1.564453894740676088e-01
9.699999999999999289e+00,1.377609760274927098e-01
